IdTransaksi,IdPelanggan,Date,NamaPelanggan,Kota,Status,JenisKelamin,IdProduk ,NamaProduk,Harga,Qty,Pajak,Total,Pembayaran,Rating
10316,18419,03/02/2019,giftsbymail.co.uk,Naypyitaw,Normal,Female,9423813,Sports and travel,73.98,7,25.893,543.753,Ewallet,4.1
10327,18420,2/25/2019,Danish Wholesale Imports,Mandalay,Member,Female,5047580,Home and lifestyle,82.04,5,20.51,430.71,Credit card,7.6
10338,18421,1/29/2019,Royale Belge,Mandalay,Member,Male,9424841,Sports and travel,26.67,10,13.335,280.035,Cash,8.6
10351,18422,03/10/2019,Stylish Desk Decors, Co.,Yangon,Member,Male,2822947,Food and beverages,10.13,7,35.455,744.555,Ewallet,8.3
10373,18423,1/13/2019,Oulu Toy Supplies, Inc.,Mandalay,Normal,Male,2785400,Food and beverages,72.39,2,7.239,152.019,Credit card,8.1
10386,18424,3/22/2019,Euro Shopping Channel,Yangon,Normal,Male,8118906,Sports and travel,85.91,5,214.775,4.510.275,Credit card,8.6
10398,18425,03/01/2019,Reims Collectables,Mandalay,Member,Male,2399627,Fashion accessories,81.31,7,284.585,5.976.285,Ewallet,6.3
10400,18426,2/20/2019,The Sharp Gifts Warehouse,Mandalay,Normal,Male,3264002,Food and beverages,60.3,4,12.06,253.26,Cash,5.8
10416,18427,1/14/2019,L'ordine Souveniers,Naypyitaw,Normal,Male,6918044,Food and beverages,31.77,4,6.354,133.434,Ewallet,6.2
10100,18428,3/26/2019,Online Diecast Creations Co.,Yangon,Normal,Female,8672793,Health and beauty,64.27,4,12.854,269.934,Cash,7.7
10110,18429,03/01/2019,AV Stores, Co.,Mandalay,Normal,Male,6693719,Health and beauty,69.51,2,6.951,145.971,Ewallet,8.1
10124,18430,01/07/2019,Signal Gift Stores,Naypyitaw,Normal,Male,3427951,Food and beverages,27.22,3,4.083,85.743,Cash,7.3
10149,18431,02/01/2019,Signal Collectibles Ltd.,Yangon,Member,Female,4076623,Health and beauty,77.68,4,15.536,326.256,Cash,8.4
10162,18432,2/13/2019,Corporate Gift Ideas Co.,Naypyitaw,Member,Female,9774590,Fashion accessories,92.98,2,9.298,195.258,Credit card,8
10173,18433,1/14/2019,Rovelli Gifts,Mandalay,Member,Female,6780240,Fashion accessories,18.08,4,3.616,75.936,Credit card,9.5
10182,18434,1/19/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Male,3409695,Sports and travel,63.06,3,9.459,198.639,Ewallet,7
10193,18435,03/09/2019,Australian Collectables, Ltd,Yangon,Normal,Male,6135677,Health and beauty,51.71,4,10.342,217.182,Credit card,9.8
10204,18436,3/27/2019,Muscle Machine Inc,Yangon,Normal,Female,8111667,Food and beverages,52.34,3,7.851,164.871,Cash,9.2
10214,18437,02/04/2019,Corrida Auto Replicas, Ltd,Yangon,Normal,Female,5613917,Sports and travel,43.06,5,10.765,226.065,Ewallet,7.7
10227,18438,3/14/2019,Saveley & Henriot, Co.,Naypyitaw,Normal,Male,6713045,Fashion accessories,59.61,10,29.805,625.905,Cash,5.3
10241,18439,03/04/2019,Mini Caravy,Yangon,Normal,Male,1262684,Health and beauty,14.62,5,3.655,76.755,Cash,4.4
10280,18440,03/03/2019,Amica Models & Co.,Naypyitaw,Member,Male,1837013,Health and beauty,46.53,6,13.959,293.139,Credit card,4.3
10288,18441,1/27/2019,Handji Gifts& Co,Naypyitaw,Member,Female,7837622,Home and lifestyle,24.24,7,8.484,178.164,Ewallet,9.4
10302,18442,02/07/2019,UK Collectables, Ltd.,Yangon,Member,Female,8662500,Sports and travel,45.58,1,2.279,47.859,Cash,9.8
10312,18443,02/05/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Female,4044486,Sports and travel,75.2,3,11.28,236.88,Ewallet,4.8
10331,18444,3/15/2019,Motor Mint Distributors Inc.,Mandalay,Member,Male,5924950,Sports and travel,96.8,3,14.52,304.92,Cash,5.3
10344,18445,03/01/2019,Marseille Mini Autos,Mandalay,Normal,Male,5238510,Health and beauty,14.82,3,2.223,46.683,Credit card,8.7
10367,18446,2/15/2019,Toys4GrownUps.com,Yangon,Normal,Male,5250924,Food and beverages,52.2,3,7.83,164.43,Credit card,9.5
10379,18447,2/17/2019,Euro Shopping Channel,Naypyitaw,Normal,Female,2062667,Sports and travel,46.66,9,20.997,440.937,Ewallet,5.3
10407,18448,1/26/2019,The Sharp Gifts Warehouse,Naypyitaw,Normal,Female,2501156,Fashion accessories,36.85,5,92.125,1.934.625,Cash,9.2
10420,18449,3/24/2019,Souveniers And Things Co.,Yangon,Member,Female,2160070,Home and lifestyle,70.32,2,7.032,147.672,Ewallet,9.6
10108,18450,1/23/2019,Cruz & Sons Co.,Naypyitaw,Normal,Male,5010737,Electronic accessories,83.08,1,4.154,87.234,Ewallet,6.4
10122,18451,1/26/2019,Marseille Mini Autos,Naypyitaw,Normal,Female,3583950,Fashion accessories,64.99,1,32.495,682.395,Credit card,4.5
10135,18452,3/14/2019,Mini Gifts Distributors Ltd.,Naypyitaw,Normal,Male,3022810,Food and beverages,77.56,10,38.78,814.38,Ewallet,6.9
10147,18453,3/17/2019,Collectables For Less Inc.,Mandalay,Normal,Female,6923539,Sports and travel,54.51,6,16.353,343.413,Ewallet,7.8
10160,18454,01/08/2019,Men 'R' US Retailers, Ltd.,Naypyitaw,Member,Female,5431443,Fashion accessories,51.89,7,181.615,3.813.915,Cash,4.5
10170,18455,02/08/2019,Mini Auto Werke,Mandalay,Normal,Male,3514525,Home and lifestyle,31.75,4,6.35,133.35,Cash,8.6
10181,18456,02/10/2019,Herkku Gifts,Yangon,Member,Female,2530657,Fashion accessories,53.65,7,187.775,3.943.275,Ewallet,5.2
10192,18457,3/28/2019,Online Diecast Creations Co.,Naypyitaw,Member,Female,2627260,Food and beverages,49.79,4,9.958,209.118,Credit card,6.4
10203,18458,1/23/2019,Euro Shopping Channel,Yangon,Normal,Male,1720880,Fashion accessories,30.61,1,15.305,321.405,Ewallet,5.2
10212,18459,1/17/2019,Euro Shopping Channel,Mandalay,Member,Male,9853666,Food and beverages,57.89,2,5.789,121.569,Ewallet,8.9
10225,18460,02/07/2019,Vida Sport, Ltd,Yangon,Normal,Female,1832758,Electronic accessories,28.96,1,1.448,30.408,Credit card,6.2
10239,18461,03/09/2019,Oulu Toy Supplies, Inc.,Naypyitaw,Member,Female,8895911,Food and beverages,98.97,9,445.365,9.352.665,Cash,6.7
10253,18462,1/24/2019,UK Collectables, Ltd.,Mandalay,Member,Male,3315174,Fashion accessories,93.22,3,13.983,293.643,Cash,7.2
10266,18463,1/19/2019,L'ordine Souveniers,Naypyitaw,Member,Male,7216372,Sports and travel,80.93,1,40.465,849.765,Credit card,9
10278,18464,02/03/2019,Signal Gift Stores,Yangon,Member,Male,9022756,Food and beverages,67.45,10,33.725,708.225,Ewallet,4.2
10287,18465,3/20/2019,Vida Sport, Ltd,Yangon,Member,Female,5029900,Sports and travel,38.72,9,17.424,365.904,Ewallet,4.2
10300,18466,1/13/2019,Blauer See Auto, Co.,Mandalay,Member,Male,5211442,Sports and travel,72.6,6,21.78,457.38,Cash,6.9
10310,18467,3/14/2019,Toms Spezialitten, Ltd,Naypyitaw,Member,Male,6991694,Electronic accessories,87.91,5,219.775,4.615.275,Ewallet,4.4
10321,18468,1/23/2019,FunGiftIdeas.com,Yangon,Member,Male,8075199,Food and beverages,98.53,6,29.559,620.739,Credit card,4
10329,18469,02/07/2019,Land of Toys Inc.,Naypyitaw,Member,Female,9918921,Fashion accessories,43.46,6,13.038,273.798,Ewallet,8.5
10342,18470,3/28/2019,Australian Collectors, Co.,Yangon,Normal,Female,7505362,Food and beverages,71.68,3,10.752,225.792,Credit card,9.2
10363,18471,3/20/2019,Suominen Souveniers,Yangon,Member,Female,4037242,Food and beverages,91.61,1,45.805,961.905,Cash,9.8
10377,18472,1/17/2019,Toys of Finland, Co.,Mandalay,Member,Female,5984353,Home and lifestyle,94.59,7,331.065,6.952.365,Credit card,4.9
10389,18473,01/12/2019,Scandinavian Gift Ideas,Mandalay,Normal,Female,5882070,Fashion accessories,83.25,10,41.625,874.125,Credit card,4.4
10405,18474,2/16/2019,Mini Caravy,Mandalay,Member,Male,9301302,Fashion accessories,91.35,1,45.675,959.175,Cash,6.8
10419,18475,1/26/2019,Salzburg Collectables,Mandalay,Member,Female,9042015,Food and beverages,78.88,2,7.888,165.648,Cash,9.1
10109,18476,03/09/2019,Motor Mint Distributors Inc.,Yangon,Normal,Male,5622534,Sports and travel,60.87,2,6.087,127.827,Ewallet,8.7
10122,18477,3/14/2019,Marseille Mini Autos,Mandalay,Member,Male,1250739,Health and beauty,82.58,10,41.29,867.09,Cash,5
10136,18478,1/25/2019,Alpha Cognac,Yangon,Member,Male,4714494,Home and lifestyle,53.3,3,7.995,167.895,Ewallet,7.5
10148,18479,1/26/2019,Anna's Decorations, Ltd,Yangon,Normal,Female,5923769,Fashion accessories,12.09,1,0.6045,126.945,Credit card,8.2
10161,18480,1/19/2019,Heintze Collectables,Yangon,Normal,Male,4420968,Sports and travel,64.19,10,32.095,673.995,Credit card,6.7
10171,18481,03/05/2019,Quebec Home Shopping Network,Yangon,Normal,Male,8157797,Electronic accessories,78.31,3,117.465,2.466.765,Ewallet,5.4
10181,18482,1/15/2019,Herkku Gifts,Yangon,Member,Male,7669482,Food and beverages,83.77,2,8.377,175.917,Credit card,7
10192,18483,3/18/2019,Online Diecast Creations Co.,Mandalay,Normal,Male,3666198,Home and lifestyle,99.7,3,14.955,314.055,Ewallet,4.7
10204,18484,3/20/2019,Muscle Machine Inc,Mandalay,Member,Male,8700386,Food and beverages,79.91,3,119.865,2.517.165,Credit card,5
10212,18485,1/15/2019,Euro Shopping Channel,Mandalay,Member,Male,8550901,Health and beauty,66.47,10,33.235,697.935,Credit card,5
10226,18486,03/03/2019,Collectable Mini Designs Co.,Yangon,Normal,Male,5049908,Health and beauty,28.95,7,101.325,2.127.825,Credit card,6
10240,18487,3/19/2019,Osaka Souveniers Co.,Naypyitaw,Normal,Female,6201510,Electronic accessories,46.2,1,2.31,48.51,Cash,6.3
10253,18488,03/08/2019,UK Collectables, Ltd.,Mandalay,Member,Female,7632145,Food and beverages,17.63,5,44.075,925.575,Cash,8.5
10266,18489,2/27/2019,L'ordine Souveniers,Mandalay,Normal,Male,8570214,Fashion accessories,52.42,3,7.863,165.123,Ewallet,7.5
10278,18490,2/23/2019,Signal Gift Stores,Mandalay,Member,Female,9825222,Food and beverages,98.79,3,148.185,3.111.885,Ewallet,6.4
10287,18491,3/19/2019,Vida Sport, Ltd,Naypyitaw,Member,Female,2038337,Electronic accessories,88.55,8,35.42,743.82,Ewallet,4.7
10301,18492,3/27/2019,Norway Gifts By Mail, Co.,Mandalay,Member,Male,8465280,Electronic accessories,55.67,2,5.567,116.907,Ewallet,6
10310,18493,3/30/2019,Toms Spezialitten, Ltd,Naypyitaw,Member,Female,2112513,Food and beverages,72.52,8,29.008,609.168,Credit card,4
10321,18494,2/16/2019,FunGiftIdeas.com,Naypyitaw,Member,Male,4478769,Electronic accessories,12.05,5,30.125,632.625,Ewallet,5.5
10331,18495,1/18/2019,Motor Mint Distributors Inc.,Yangon,Member,Male,7950061,Home and lifestyle,19.36,9,8.712,182.952,Ewallet,8.7
10342,18496,3/30/2019,Australian Collectors, Co.,Naypyitaw,Normal,Male,7577384,Health and beauty,70.21,6,21.063,442.323,Cash,7.4
10356,18497,3/20/2019,Lyon Souveniers,Mandalay,Member,Male,3469920,Fashion accessories,33.63,1,16.815,353.115,Cash,5.6
10366,18498,1/16/2019,Royale Belge,Naypyitaw,Member,Female,9329226,Sports and travel,15.49,2,1.549,32.529,Cash,6.3
10377,18499,2/24/2019,Toys of Finland, Co.,Naypyitaw,Normal,Male,9487516,Electronic accessories,24.74,10,12.37,259.77,Cash,7.1
10390,18500,1/15/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Male,7453649,Electronic accessories,75.66,5,18.915,397.215,Ewallet,7.8
10406,18501,1/22/2019,Danish Wholesale Imports,Mandalay,Normal,Female,9166955,Health and beauty,55.81,6,16.743,351.603,Cash,9.9
10419,18502,02/03/2019,Salzburg Collectables,Yangon,Member,Male,3376663,Home and lifestyle,72.78,10,36.39,764.19,Cash,7.3
10104,18503,03/06/2019,Euro Shopping Channel,Mandalay,Member,Male,2232562,Sports and travel,37.32,9,16.794,352.674,Ewallet,5.1
10115,18504,2/16/2019,Classic Legends Inc.,Mandalay,Member,Male,1452445,Fashion accessories,60.18,4,12.036,252.756,Credit card,9.4
10127,18505,3/14/2019,Muscle Machine Inc,Yangon,Normal,Female,8020371,Electronic accessories,15.69,3,23.535,494.235,Credit card,5.8
10141,18506,2/27/2019,Suominen Souveniers,Naypyitaw,Normal,Female,7433181,Electronic accessories,99.69,1,49.845,1.046.745,Credit card,8
10151,18507,1/18/2019,Oulu Toy Supplies, Inc.,Yangon,Member,Female,7610546,Fashion accessories,88.15,3,132.225,2.776.725,Ewallet,7.9
10165,18508,1/29/2019,Dragon Souveniers, Ltd.,Yangon,Member,Female,4864806,Sports and travel,27.93,5,69.825,1.466.325,Cash,5.9
10176,18509,2/26/2019,L'ordine Souveniers,Yangon,Member,Male,1634057,Fashion accessories,55.45,1,27.725,582.225,Credit card,4.9
10184,18510,02/03/2019,Iberia Gift Imports, Corp.,Mandalay,Normal,Female,1869014,Sports and travel,42.97,3,64.455,1.353.555,Cash,9.3
10195,18511,1/16/2019,Mini Classics,Naypyitaw,Member,Male,1593794,Sports and travel,17.14,7,5.999,125.979,Credit card,7.9
10207,18512,3/24/2019,Diecast Collectables,Mandalay,Member,Female,8938595,Fashion accessories,58.75,6,17.625,370.125,Credit card,5.9
10219,18513,02/12/2019,Signal Collectibles Ltd.,Naypyitaw,Member,Female,2461874,Food and beverages,87.1,10,43.55,914.55,Credit card,9.9
10230,18514,2/21/2019,Blauer See Auto, Co.,Naypyitaw,Normal,Female,5301521,Sports and travel,98.8,2,9.88,207.48,Cash,7.7
10246,18515,02/04/2019,Euro Shopping Channel,Yangon,Normal,Female,7653601,Fashion accessories,48.63,4,9.726,204.246,Ewallet,7.6
10259,18516,2/20/2019,Handji Gifts& Co,Mandalay,Member,Male,6515898,Food and beverages,57.74,3,8.661,181.881,Ewallet,7.7
10271,18517,2/23/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Female,3356473,Health and beauty,17.97,4,3.594,75.474,Ewallet,6.4
10282,18518,2/16/2019,Mini Gifts Distributors Ltd.,Naypyitaw,Member,Female,2381023,Health and beauty,47.71,6,14.313,300.573,Ewallet,4.4
10292,18519,1/17/2019,Land of Toys Inc.,Mandalay,Normal,Female,9640074,Sports and travel,40.62,2,4.062,85.302,Credit card,4.1
10305,18520,1/14/2019,Marta's Replicas Co.,Yangon,Member,Male,5988099,Fashion accessories,56.04,10,28.02,588.42,Ewallet,4.4
10314,18521,3/30/2019,Heintze Collectables,Mandalay,Member,Male,8470262,Food and beverages,93.4,2,9.34,196.14,Cash,5.5
10324,18522,03/02/2019,Vitachrome Inc.,Mandalay,Normal,Female,8582238,Health and beauty,73.41,3,110.115,2.312.415,Ewallet,4
10336,18523,2/15/2019,La Corne D'abondance, Co.,Naypyitaw,Normal,Male,1808698,Health and beauty,33.64,8,13.456,282.576,Credit card,9.3
10349,18524,03/01/2019,Muscle Machine Inc,Yangon,Normal,Female,7341795,Electronic accessories,45.48,10,22.74,477.54,Credit card,4.8
10358,18525,2/24/2019,Euro Shopping Channel,Mandalay,Member,Male,7931947,Fashion accessories,83.77,2,8.377,175.917,Cash,4.6
10371,18526,2/19/2019,Mini Gifts Distributors Ltd.,Mandalay,Member,Female,3706441,Sports and travel,64.08,7,22.428,470.988,Credit card,7.3
10382,18527,2/23/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Female,9078338,Food and beverages,73.47,4,14.694,308.574,Cash,6
10412,18528,02/07/2019,Euro Shopping Channel,Naypyitaw,Normal,Male,6899220,Health and beauty,58.95,10,29.475,618.975,Ewallet,8.1
10425,18529,01/11/2019,La Rochelle Gifts,Yangon,Member,Male,8413086,Food and beverages,48.5,6,14.55,305.55,Ewallet,9.4
10100,18530,02/12/2019,Online Diecast Creations Co.,Mandalay,Member,Female,1676149,Electronic accessories,39.48,1,1.974,41.454,Cash,6.5
10110,18531,1/14/2019,AV Stores, Co.,Mandalay,Normal,Female,3231667,Sports and travel,34.81,1,17.405,365.505,Credit card,7
10124,18532,01/09/2019,Signal Gift Stores,Naypyitaw,Normal,Female,9586949,Fashion accessories,49.32,6,14.796,310.716,Ewallet,7.1
10149,18533,2/27/2019,Signal Collectibles Ltd.,Yangon,Member,Male,9165626,Fashion accessories,21.48,2,2.148,45.108,Ewallet,6.6
10162,18534,1/24/2019,Corporate Gift Ideas Co.,Mandalay,Member,Female,1353823,Sports and travel,23.08,6,6.924,145.404,Ewallet,4.9
10173,18535,01/08/2019,Rovelli Gifts,Mandalay,Member,Female,8804125,Home and lifestyle,49.1,2,4.91,103.11,Credit card,6.4
10182,18536,01/08/2019,Mini Gifts Distributors Ltd.,Mandalay,Member,Female,7169122,Sports and travel,64.83,2,6.483,136.143,Credit card,8
10193,18537,1/16/2019,Australian Collectables, Ltd,Yangon,Member,Male,7796066,Home and lifestyle,63.56,10,31.78,667.38,Cash,4.3
10204,18538,3/13/2019,Muscle Machine Inc,Naypyitaw,Member,Male,6402579,Sports and travel,72.88,2,7.288,153.048,Cash,6.1
10214,18539,2/15/2019,Corrida Auto Replicas, Ltd,Yangon,Normal,Female,9818752,Food and beverages,67.1,3,10.065,211.365,Cash,7.5
10227,18540,1/25/2019,Saveley & Henriot, Co.,Naypyitaw,Member,Female,6206560,Sports and travel,70.19,9,315.855,6.632.955,Cash,6.7
10241,18541,03/12/2019,Mini Caravy,Naypyitaw,Member,Male,6550089,Food and beverages,55.04,7,19.264,404.544,Ewallet,5.2
10280,18542,03/04/2019,Amica Models & Co.,Yangon,Member,Male,9889423,Health and beauty,48.63,10,24.315,510.615,Cash,8.8
10288,18543,02/10/2019,Handji Gifts& Co,Naypyitaw,Member,Female,2323702,Fashion accessories,73.38,7,25.683,539.343,Cash,9.5
10303,18544,1/16/2019,Iberia Gift Imports, Corp.,Naypyitaw,Normal,Female,3697761,Food and beverages,52.6,9,23.67,497.07,Cash,7.6
10312,18545,1/29/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Female,6042687,Home and lifestyle,87.37,5,218.425,4.586.925,Cash,6.6
10332,18546,01/01/2019,AV Stores, Co.,Yangon,Member,Female,5416183,Sports and travel,27.04,4,5.408,113.568,Ewallet,6.9
10344,18547,01/06/2019,Marseille Mini Autos,Mandalay,Normal,Male,2195289,Home and lifestyle,62.19,4,12.438,261.198,Ewallet,4.3
10367,18548,2/19/2019,Toys4GrownUps.com,Yangon,Member,Male,3695927,Electronic accessories,69.58,9,31.311,657.531,Credit card,7.8
10379,18549,01/12/2019,Euro Shopping Channel,Naypyitaw,Normal,Male,4394922,Home and lifestyle,97.5,10,48.75,1023.75,Ewallet,8
10407,18550,02/07/2019,The Sharp Gifts Warehouse,Naypyitaw,Normal,Female,4296020,Fashion accessories,60.41,8,24.164,507.444,Ewallet,9.6
10420,18551,3/27/2019,Souveniers And Things Co.,Mandalay,Normal,Male,9975615,Food and beverages,32.32,3,4.848,101.808,Credit card,4.3
10104,18552,2/27/2019,Euro Shopping Channel,Mandalay,Member,Female,3189830,Fashion accessories,19.77,10,9.885,207.585,Credit card,5
10114,18553,01/06/2019,La Corne D'abondance, Co.,Mandalay,Member,Male,8763923,Health and beauty,80.47,9,362.115,7.604.415,Cash,9.2
10127,18554,03/02/2019,Muscle Machine Inc,Mandalay,Member,Female,8974877,Home and lifestyle,88.39,9,397.755,8.352.855,Cash,6.3
10141,18555,3/29/2019,Suominen Souveniers,Mandalay,Normal,Male,6637568,Health and beauty,71.77,7,251.195,5.275.095,Cash,8.9
10151,18556,1/31/2019,Oulu Toy Supplies, Inc.,Mandalay,Normal,Female,8546054,Electronic accessories,43,4,8.6,180.6,Ewallet,7.6
10165,18557,1/21/2019,Dragon Souveniers, Ltd.,Naypyitaw,Member,Male,4753704,Food and beverages,68.98,1,3.449,72.429,Cash,4.8
10175,18558,1/20/2019,Stylish Desk Decors, Co.,Naypyitaw,Normal,Male,4368737,Fashion accessories,15.62,8,6.248,131.208,Ewallet,9.1
10184,18559,1/17/2019,Iberia Gift Imports, Corp.,Yangon,Normal,Male,3947269,Sports and travel,25.7,3,3.855,80.955,Ewallet,6.1
10195,18560,2/28/2019,Mini Classics,Yangon,Member,Male,2902226,Food and beverages,80.62,6,24.186,507.906,Cash,9.1
10207,18561,3/19/2019,Diecast Collectables,Naypyitaw,Member,Female,6659097,Home and lifestyle,75.53,4,15.106,317.226,Ewallet,8.3
10229,18562,2/19/2019,Mini Gifts Distributors Ltd.,Naypyitaw,Normal,Female,6464210,Electronic accessories,77.63,9,349.335,7.336.035,Ewallet,7.2
10246,18563,02/04/2019,Euro Shopping Channel,Naypyitaw,Normal,Female,2049206,Health and beauty,13.85,9,62.325,1.308.825,Ewallet,6
10259,18564,1/31/2019,Handji Gifts& Co,Naypyitaw,Member,Male,1396860,Fashion accessories,98.7,8,39.48,829.08,Ewallet,8.5
10271,18565,02/06/2019,Mini Gifts Distributors Ltd.,Yangon,Normal,Female,9501225,Health and beauty,35.68,5,8.92,187.32,Credit card,6.6
10281,18566,3/28/2019,Diecast Classics Inc.,Yangon,Member,Female,7603989,Fashion accessories,71.46,7,25.011,525.231,Ewallet,4.5
10292,18567,1/19/2019,Land of Toys Inc.,Yangon,Member,Male,4314710,Electronic accessories,11.94,3,1.791,37.611,Credit card,8.1
10305,18568,2/17/2019,Marta's Replicas Co.,Yangon,Normal,Male,9172895,Fashion accessories,45.38,3,6.807,142.947,Credit card,7.2
10313,18569,1/18/2019,Canadian Gift Exchange Network,Mandalay,Member,Female,7683591,Fashion accessories,17.48,6,5.244,110.124,Credit card,6.1
10324,18570,02/02/2019,Vitachrome Inc.,Mandalay,Normal,Female,1908717,Fashion accessories,25.56,7,8.946,187.866,Cash,7.1
10334,18571,1/18/2019,Volvo Model Replicas, Co,Naypyitaw,Member,Female,1927154,Sports and travel,90.63,9,407.835,8.564.535,Cash,5.1
10349,18572,3/18/2019,Muscle Machine Inc,Mandalay,Normal,Male,2584230,Home and lifestyle,44.12,3,6.618,138.978,Credit card,7.9
10358,18573,01/11/2019,Euro Shopping Channel,Naypyitaw,Member,Female,1378228,Food and beverages,36.77,7,128.695,2.702.595,Cash,7.4
10370,18574,02/04/2019,Anna's Decorations, Ltd,Mandalay,Member,Male,1205014,Food and beverages,23.34,4,4.668,98.028,Ewallet,7.4
10383,18575,02/06/2019,Euro Shopping Channel,Naypyitaw,Member,Female,1789905,Health and beauty,28.5,8,11.4,239.4,Cash,6.6
10412,18576,01/08/2019,Euro Shopping Channel,Naypyitaw,Member,Male,7369379,Home and lifestyle,55.57,3,83.355,1.750.455,Credit card,5.9
10425,18577,03/05/2019,La Rochelle Gifts,Mandalay,Normal,Male,9777429,Sports and travel,69.74,10,34.87,732.27,Credit card,8.9
10101,18578,3/16/2019,Blauer See Auto, Co.,Naypyitaw,Normal,Male,2246337,Fashion accessories,97.26,4,19.452,408.492,Ewallet,6.8
10110,18579,03/09/2019,AV Stores, Co.,Mandalay,Member,Female,2374640,Home and lifestyle,52.18,7,18.263,383.523,Cash,9.3
10124,18580,03/01/2019,Signal Gift Stores,Yangon,Member,Female,2526774,Fashion accessories,22.32,4,4.464,93.744,Credit card,4.4
10149,18581,2/28/2019,Signal Collectibles Ltd.,Yangon,Normal,Male,2062390,Health and beauty,56,3,8.4,176.4,Ewallet,4.8
10162,18582,02/08/2019,Corporate Gift Ideas Co.,Yangon,Member,Male,6601822,Fashion accessories,19.7,1,0.985,20.685,Ewallet,9.5
10173,18583,1/24/2019,Rovelli Gifts,Mandalay,Normal,Male,8751551,Electronic accessories,75.88,7,26.558,557.718,Ewallet,8.9
10182,18584,03/01/2019,Mini Gifts Distributors Ltd.,Mandalay,Member,Male,4539912,Food and beverages,53.72,1,2.686,56.406,Ewallet,6.4
10193,18585,03/10/2019,Australian Collectables, Ltd,Naypyitaw,Member,Male,4433335,Health and beauty,81.95,10,40.975,860.475,Credit card,6
10204,18586,3/23/2019,Muscle Machine Inc,Naypyitaw,Member,Female,5761532,Home and lifestyle,81.2,7,28.42,596.82,Credit card,8.1
10214,18587,1/29/2019,Corrida Auto Replicas, Ltd,Naypyitaw,Normal,Male,4604289,Electronic accessories,58.76,10,29.38,616.98,Ewallet,9
10227,18588,01/12/2019,Saveley & Henriot, Co.,Mandalay,Member,Male,7876728,Electronic accessories,91.56,8,36.624,769.104,Ewallet,6
10243,18589,3/20/2019,Diecast Collectables,Yangon,Normal,Male,2025464,Home and lifestyle,93.96,9,42.282,887.922,Cash,9.8
10280,18590,3/23/2019,Amica Models & Co.,Naypyitaw,Normal,Male,6507414,Home and lifestyle,55.61,7,194.635,4.087.335,Cash,8.5
10288,18591,1/14/2019,Handji Gifts& Co,Naypyitaw,Normal,Male,8148542,Food and beverages,84.83,1,42.415,890.715,Ewallet,8.8
10304,18592,02/12/2019,Auto Assoc. & Cie.,Yangon,Member,Female,9352620,Sports and travel,71.63,2,7.163,150.423,Ewallet,8.8
10312,18593,2/20/2019,Mini Gifts Distributors Ltd.,Yangon,Member,Male,2156123,Home and lifestyle,37.69,2,3.769,79.149,Ewallet,9.5
10322,18594,01/02/2019,Online Diecast Creations Co.,Naypyitaw,Member,Female,4840555,Sports and travel,31.67,8,12.668,266.028,Credit card,5.6
10332,18595,02/02/2019,AV Stores, Co.,Naypyitaw,Member,Female,9009224,Food and beverages,38.42,1,1.921,40.341,Cash,8.6
10344,18596,01/08/2019,Marseille Mini Autos,Mandalay,Member,Male,5619334,Fashion accessories,65.23,10,32.615,684.915,Credit card,5.2
10356,18597,1/30/2019,Lyon Souveniers,Naypyitaw,Member,Female,5373518,Home and lifestyle,10.53,5,26.325,552.825,Credit card,5.8
10367,18598,3/26/2019,Toys4GrownUps.com,Mandalay,Member,Female,6202383,Home and lifestyle,12.29,9,55.305,1.161.405,Credit card,8
10380,18599,1/15/2019,Euro Shopping Channel,Naypyitaw,Member,Male,8334176,Health and beauty,81.23,7,284.305,5.970.405,Cash,9
10390,18600,3/14/2019,Mini Gifts Distributors Ltd.,Mandalay,Member,Female,9204777,Fashion accessories,22.32,4,4.464,93.744,Ewallet,4.1
10409,18601,02/03/2019,Handji Gifts& Co,Yangon,Normal,Female,3609022,Food and beverages,27.28,5,6.82,143.22,Credit card,8.6
10420,18602,2/22/2019,Souveniers And Things Co.,Yangon,Member,Female,7313067,Electronic accessories,17.42,10,8.71,182.91,Ewallet,7
10103,18603,1/24/2019,Baane Mini Imports,Mandalay,Normal,Male,1126826,Home and lifestyle,73.28,5,18.32,384.72,Ewallet,8.4
10114,18604,1/25/2019,La Corne D'abondance, Co.,Naypyitaw,Member,Female,3478049,Fashion accessories,84.87,3,127.305,2.673.405,Ewallet,7.4
10126,18605,03/09/2019,Corrida Auto Replicas, Ltd,Yangon,Normal,Female,5258472,Fashion accessories,97.29,8,38.916,817.236,Credit card,6.2
10140,18606,2/17/2019,Technics Stores Inc.,Mandalay,Member,Female,6437090,Electronic accessories,35.74,8,14.296,300.216,Ewallet,4.9
10151,18607,01/11/2019,Oulu Toy Supplies, Inc.,Yangon,Normal,Female,2417045,Home and lifestyle,96.52,6,28.956,608.076,Cash,4.5
10165,18608,2/27/2019,Dragon Souveniers, Ltd.,Yangon,Member,Male,9306966,Food and beverages,18.85,10,9.425,197.925,Ewallet,5.6
